chunk_id,source_file,page,category,content
SP-0046,ACRAppropriatenessCriteria.pdf,3,clinical_guidelines,"Luke N. Ledbetter, MDi, Ryan K. Lee, j, Omojo Malu, MDk, Jeffrey S. Pannell, MDl, Jeffrey M. Pollock, 
MDm, Sonja X. Potrebic, MDn, Michael Setzen, MDo, Richard D. Shih, MDp, Bruno P. Soares, MDq, 
Michael D. Staudt, MD, MScr, Lily L. Wang, MBBS, MPHs, Judah Burns, MDt
 
Summary of Literature Review
 
Introduction/Background
Headache is an ancient problem plaguing a large proportion of the population. Data collected in 
2013 suggested that 50% of the world’s adult population suffered from a ""headache disorder.” It is 
most commonly encountered between the ages of 25 to 55 years, with an estimated lifetime"
SP-0047,ACRAppropriatenessCriteria.pdf,4,clinical_guidelines,"prevalence between 0.2% and 60% [1,2]. At present, headache disorders rank third among the 
global causes of disability, accounting for more than $78 billion per year in direct and indirect 
costs in the United States [1]. Although headache comprises a small percentage of overall visits to 
the emergency department, more than 40% of neurologic cases presenting to the emergency 
department are related to headache disorders [3]. Although the majority of the headaches are due 
to benign etiologies and self-limited, a small percentage of these patients may present with 
potentially life-threatening etiologies. Based on a recent study, the yield of positive findings on a 
head CT for the indication of headache in the emergency department setting ranged between 7%"
SP-0048,ACRAppropriatenessCriteria.pdf,4,clinical_guidelines,"head CT for the indication of headache in the emergency department setting ranged between 7% 
and 13% depending on the age of the patient [4,5]. Given the prevalence of headache and the 
wide range of possible etiologies, the goal of this document is to help clarify the most appropriate 
initial imaging guidelines for headache under 8 clinical scenarios/variants.
 
The first variant addresses a clinical scenario that can be associated with an immediate life threat: 
the ""thunderclap” headache (TCH). The subsequent variants follow the latest 2018 edition of the 
International Classification of Headache Disorders (ICHD-3), which uses 3 major categories: primary 
headaches, secondary headaches, and cranial neuralgias [1]. Variants 2 and 3 address primary"
SP-0049,ACRAppropriatenessCriteria.pdf,4,clinical_guidelines,"headaches, secondary headaches, and cranial neuralgias [1]. Variants 2 and 3 address primary 
headaches, which are independent and are not caused by other disorders and which include 
migraine, tension-type headache (TTH), and trigeminal autonomic cephalalgias (TACs). Variants 4 
to 7 address clinical scenarios that are more likely to be associated with secondary headaches, 
which are attributed to an underlying causative disorder, such as alteration of intracranial pressure 
or irritation of meningovascular structures. The addition of variants addressing orthostatic 
headache and headache in pregnancy facilitates discussion of spinal imaging and venous imaging 
in those clinical scenarios, respectively. The last variant addresses headache in the absence of new"
SP-0050,ACRAppropriatenessCriteria.pdf,4,clinical_guidelines,"in those clinical scenarios, respectively. The last variant addresses headache in the absence of new 
features, neurologic deficit, or other ""red flags” for secondary headache.
 
Given the frequent coexistence of headache with other neurologic, traumatic, infectious, and 
vascular processes, it is important to acknowledge the overlap of symptoms with other conditions 
referenced in independent ACR Appropriateness Criteria® documents. For headache in the setting 
of recent trauma, suspected stroke, rhinosinusitis, or cranial neuralgia (eg, trigeminal neuralgia), 
please also refer to ACR Appropriateness Criteria® topics on ""Cerebrovascular Disease” [6], 
""Cranial Neuropathy” [7], ""Sinonasal Disease” [8], or ""Head Trauma” [9].
 
Initial Imaging Definition"
SP-0051,ACRAppropriatenessCriteria.pdf,4,clinical_guidelines,"""Cranial Neuropathy” [7], ""Sinonasal Disease” [8], or ""Head Trauma” [9].
 
Initial Imaging Definition
Initial imaging is defined as imaging at the beginning of the care episode for the medical condition 
defined by the variant. More than one procedure can be considered usually appropriate in the 
initial imaging evaluation when:
There are procedures that are equivalent alternatives (ie, only one procedure will be ordered 
to provide the clinical information to effectively manage the patient’s care)
•
OR
There are complementary procedures (ie, more than one procedure is ordered as a set or 
simultaneously wherein each procedure provides unique clinical information to effectively 
manage the patient’s care).
•
 
Discussion of Procedures by Variant"
SP-0052,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"Variant 1: Sudden onset severe headache that reaches maximal severity within one hour. 
Initial imaging.
Many of the headaches presenting to the emergency department are benign or primary; however, 
a subset of headaches defined as TCH warrant further investigation. The most important feature of 
TCH is the abrupt onset of a severe headache that reaches maximum intensity in <1 minute, 
although for the purposes of this discussion, the term will be used more loosely to encompass the 
sudden onset of a severe headache that reaches maximum intensity in <1 hour. Initially used in 
reference to the pain associated with leaking or ruptured intracranial aneurysms, other etiologies 
of TCH have since been identified [10,11]. Ruptured aneurysm resulting in subarachnoid"
SP-0053,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"of TCH have since been identified [10,11]. Ruptured aneurysm resulting in subarachnoid 
hemorrhage (SAH) is the primary concern because of significant morbidity and mortality, although 
it accounts for only 4% to 12% of acute severe headaches [11].
 
Reversible cerebral vasoconstriction syndrome (RCVS) is the second most common cause of TCH 
and is the most common cause of TCH without aneurysmal SAH. Associated complications include 
intracranial hemorrhage and ischemic infarction [12]. RCVS is an important cause of recurrent TCH; 
half of RCVS headaches can be attributed to a specific trigger [10,12]. Less common causes of TCH 
include cerebral venous thrombosis (CVT), cervical arterial dissection, posterior reversible"
SP-0054,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"include cerebral venous thrombosis (CVT), cervical arterial dissection, posterior reversible 
encephalopathy syndrome (PRES), spontaneous intracranial hypotension (SIH), pituitary apoplexy, 
perimesencephalic hemorrhage, arteriovenous malformations (AVM), dural arteriovenous fistulas, 
and intraventricular colloid cyst. A subset of patients will not have a causative disorder and will be 
diagnosed as suffering from primary TCH; this is a diagnosis of exclusion [10,11,13].
 
The Ottawa Subarachnoid Hemorrhage Rule is a clinical decision tool that has been validated as 
100% sensitive to capture all patients with SAH; it is applied to patients ≥15 years of age with new 
severe nontraumatic headache, reaching maximum intensity within 1 hour. Patients require"
SP-0055,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"severe nontraumatic headache, reaching maximum intensity within 1 hour. Patients require 
investigation if one or more of the following findings are present: ≥40 years of age, neck pain or 
stiffness, witnessed loss of consciousness, onset during exertion, TCH, or limited neck flexion on 
examination. However, the Ottawa Subarachnoid Hemorrhage Rule is not specific and is unable to 
determine the etiology of the TCH [14,15].
Variant 1: Sudden onset severe headache that reaches maximal severity within one hour. 
Initial imaging.  
A. Arteriography cervicocerebral
There is no relevant literature to support the use of cervicocerebral arteriography in the initial 
evaluation of TCH; it may have utility in follow-up evaluation after initial neuroimaging."
SP-0056,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"evaluation of TCH; it may have utility in follow-up evaluation after initial neuroimaging.
 
Digital subtraction angiography (DSA) can assess vessel diameters as small as 0.4 mm compared 
with 0.7 mm for CT angiography (CTA). This may be useful for further workup of etiologies such as 
RCVS, which primarily impacts the smaller vessels and provides the opportunity for intravascular 
therapy. For example, intraarterial nimodipine has been used to demonstrate reversibility, a 
diagnostic criterion for RCVS [12]. Likewise, DSA may have a role in the workup of aneurysm 
rupture associated with SAH, when no aneurysm is detected on the initial multidetector CTA. The 
American Heart Association and the American Stroke Association guidelines also suggest that DSA"
SP-0057,ACRAppropriatenessCriteria.pdf,5,clinical_guidelines,"American Heart Association and the American Stroke Association guidelines also suggest that DSA 
may not be necessary if a classic perimesencephalic pattern of hemorrhage is present on CT with a 
negative CTA. In cases of suspected CVT or AVM based on initial neuroimaging, catheter 
angiography may be used for further characterization and for endovascular therapy [11].
Variant 1: Sudden onset severe headache that reaches maximal severity within one hour."
SP-0058,ACRAppropriatenessCriteria.pdf,6,clinical_guidelines,"Initial imaging.  
B. CT head with IV contrast
There is no relevant literature to support the use of CT head with intravenous (IV) contrast in the 
initial imaging evaluation of TCH.
Variant 1: Sudden onset severe headache that reaches maximal severity within one hour. 
Initial imaging.  
C. CT head without and with IV contrast
There is no relevant literature to support the use of CT head without and with IV contrast in the 
initial imaging evaluation of TCH.
Variant 1: Sudden onset severe headache that reaches maximal severity within one hour. 
Initial imaging.  
D. CT head without IV contrast
CT head without IV contrast is useful in the setting of TCH because of its high sensitivity for 
detecting intracranial hemorrhage. Several studies have demonstrated a high negative predictive"
SP-0059,ACRAppropriatenessCriteria.pdf,6,clinical_guidelines,"detecting intracranial hemorrhage. Several studies have demonstrated a high negative predictive 
value of a noncontrast head CT performed within 6 hours of headache onset in detecting 
aneurysmal SAH, ranging between 99.9% and 100%. When it is performed within the first 24 hours, 
the sensitivity ranges between 90% and 100% [16,17]. Ten percent of patients with CVT present 
with SAH; associated CT abnormalities include venous infarcts, parenchymal edema, or hyperdense 
thrombus within the occluded sinus. Although SAH is less common in cases of ruptured AVMs, 
lobar hemorrhage and serpiginous structures representing dilated vasculature can be seen on a 
noncontrast head CT [11].
 
In addition, a CTA head with IV contrast may be useful in the setting of TCH when performed in"
SP-0060,ACRAppropriatenessCriteria.pdf,6,clinical_guidelines,"noncontrast head CT [11].
 
In addition, a CTA head with IV contrast may be useful in the setting of TCH when performed in 
conjunction with a noncontrast head CT (not as an independent initial imaging technique in 
isolation). There is literature supporting the usefulness of obtaining a head CTA at the same time 
as a head CT in a patient with TCH, especially when a patient presents with sudden onset severe 
headache >6 hours, because the sensitivity of head CT for SAH diminishes over time. For suspected 
cases of RCVS, a noncontrast head CT with special attention to the presence of convexity SAH has 
been shown to be useful [12]
Variant 1: Sudden onset severe headache that reaches maximal severity within one hour. 
Initial imaging.  
E. CTA head with IV contrast"
